Wavelength	Counts
833.6774	278.92603
833.9988	256.10581
834.3202	270.73415
834.6416	261.37201
834.9629	256.10581
835.2842	253.18014
835.6054	255.52067
835.9265	284.77737
836.2476	266.63822
836.5686	260.78688
836.8896	283.02197
837.2106	252.00987
837.5315	257.86121
837.8523	261.95715
838.1731	274.24496
838.4938	235.04098
838.8145	267.22335
839.1351	274.83009
839.4557	277.17063
839.7762	260.78688
840.0967	273.07469
840.4171	252.00987
840.7375	270.73415
841.0578	240.30719
841.3781	289.45844
841.6983	271.31929
842.0185	294.13951
842.3386	275.41523
842.6586	270.73415
842.9786	268.39362
843.2986	242.06259
843.6185	244.98826
843.9383	260.20174
844.2581	261.37201
844.5779	260.20174
844.8976	259.61661
845.2172	293.55438
845.5368	267.22335
845.8563	275.41523
846.1758	249.0842
846.4953	285.3625
846.8147	283.6071
847.134	299.40572
847.4533	257.27607
847.7725	276.00036
848.0917	258.44634
848.4108	292.38411
848.7299	265.46795
849.0489	257.27607
849.3678	289.45844
849.6868	237.96665
850.0056	252.595
850.3244	290.04357
850.6432	305.25706
850.9619	263.12741
851.2805	256.69094
851.5991	278.3409
851.9177	235.62612
852.2362	270.14902
852.5546	250.25447
852.873	263.12741
853.1914	263.12741
853.5097	252.595
853.8279	256.69094
854.1461	268.39362
854.4642	254.3504
854.7823	288.87331
855.1003	263.71255
855.4183	260.78688
855.7362	264.29768
856.0541	259.03148
856.3719	240.89232
856.6897	258.44634
857.0074	270.73415
857.325	254.3504
857.6427	254.93554
857.9602	265.46795
858.2777	260.78688
858.5952	256.69094
858.9126	236.21125
859.2299	233.28558
859.5472	246.74366
859.8645	284.19223
860.1816	235.62612
860.4988	246.74366
860.8159	271.90442
861.1329	242.06259
861.4499	264.29768
861.7668	230.94505
862.0837	240.89232
862.4005	261.95715
862.7173	287.1179
863.034	256.10581
863.3507	257.86121
863.6673	273.07469
863.9839	227.43424
864.3004	256.10581
864.6168	267.80848
864.9332	265.46795
865.2496	266.05308
865.5659	263.12741
865.8821	279.51116
866.1983	249.66933
866.5145	271.90442
866.8306	283.02197
867.1466	239.72206
867.4626	287.1179
867.7785	294.13951
868.0944	290.04357
868.4102	269.56389
868.726	276.58549
869.0417	282.43683
869.3574	273.65982
869.673	225.67884
869.9886	226.84911
870.3041	262.54228
870.6195	300.57598
870.935	236.79639
871.2503	257.86121
871.5656	250.8396
871.8809	259.61661
872.1961	278.3409
872.5112	260.20174
872.8263	252.00987
873.1413	253.76527
873.4563	243.81799
873.7713	256.10581
874.0861	281.8517
874.401	255.52067
874.7157	266.63822
875.0305	277.17063
875.3451	254.93554
875.6597	247.91393
875.9743	243.81799
876.2888	295.89491
876.6033	268.39362
876.9177	250.8396
877.232	256.10581
877.5463	281.26657
877.8606	267.80848
878.1748	287.1179
878.4889	249.0842
878.803	256.10581
879.1171	274.24496
879.431	273.07469
879.745	244.98826
880.0589	290.62871
880.3727	219.8275
880.6865	260.20174
881.0002	270.73415
881.3138	251.42473
881.6275	250.8396
881.941	253.76527
882.2545	266.63822
882.568	254.93554
882.8814	270.73415
883.1947	249.0842
883.508	275.41523
883.8213	236.79639
884.1345	264.88282
884.4476	283.02197
884.7607	285.3625
885.0737	263.12741
885.3867	272.48956
885.6996	233.87072
886.0125	263.12741
886.3253	277.75576
886.6381	237.38152
886.9508	247.3288
887.2635	262.54228
887.5761	256.10581
887.8886	264.29768
888.2012	258.44634
888.5136	243.23286
888.826	269.56389
889.1383	254.93554
889.4506	257.27607
889.7629	270.73415
890.0751	274.83009
890.3872	259.03148
890.6993	252.595
891.0113	268.39362
891.3233	263.12741
891.6352	236.21125
891.9471	263.71255
892.2589	259.61661
892.5706	241.47746
892.8823	267.80848
893.194	290.62871
893.5056	252.595
893.8171	291.79898
894.1286	263.12741
894.4401	253.18014
894.7515	260.78688
895.0628	284.77737
895.3741	260.20174
895.6853	263.12741
895.9965	249.0842
896.3076	276.58549
896.6187	278.92603
896.9297	270.14902
897.2407	276.58549
897.5516	252.00987
897.8624	273.65982
898.1732	253.76527
898.484	298.23545
898.7947	280.0963
899.1053	246.15853
899.4159	270.73415
899.7264	273.65982
900.0369	241.47746
900.3474	240.30719
900.6577	265.46795
900.9681	223.92344
901.2783	248.49907
901.5886	273.07469
901.8987	263.71255
902.2088	272.48956
902.5189	273.65982
902.8289	233.87072
903.1388	240.30719
903.4487	245.5734
903.7586	266.05308
904.0684	257.86121
904.3781	279.51116
904.6878	226.84911
904.9974	259.03148
905.307	283.02197
905.6165	249.0842
905.926	276.00036
906.2354	265.46795
906.5448	244.98826
906.8541	259.03148
907.1633	276.58549
907.4725	250.8396
907.7817	269.56389
908.0908	229.77478
908.3998	270.14902
908.7088	291.79898
909.0178	223.92344
909.3266	254.3504
909.6355	260.20174
909.9442	256.10581
910.253	293.55438
910.5616	265.46795
910.8702	303.50165
911.1788	288.28817
911.4873	264.29768
911.7958	252.595
912.1042	263.71255
912.4125	269.56389
912.7208	273.07469
913.029	267.80848
913.3372	274.24496
913.6454	253.18014
913.9534	260.78688
914.2615	270.73415
914.5694	256.10581
914.8774	281.26657
915.1852	260.20174
915.493	252.00987
915.8008	235.62612
916.1085	270.14902
916.4161	258.44634
916.7237	247.91393
917.0313	254.3504
917.3388	292.96924
917.6462	268.39362
917.9536	271.90442
918.2609	277.17063
918.5682	295.30978
918.8754	289.45844
919.1826	282.43683
919.4897	267.80848
919.7967	261.37201
920.1037	235.04098
920.4107	230.94505
920.7176	256.69094
921.0244	222.75317
921.3312	266.05308
921.6379	244.40313
921.9446	274.83009
922.2513	263.71255
922.5578	259.61661
922.8644	282.43683
923.1708	292.96924
923.4772	251.42473
923.7836	272.48956
924.0899	246.15853
924.3961	232.11532
924.7023	245.5734
925.0085	277.75576
925.3146	271.31929
925.6206	237.96665
925.9266	280.0963
926.2325	280.0963
926.5384	258.44634
926.8442	285.3625
927.15	228.60451
927.4557	241.47746
927.7613	222.16804
928.067	281.26657
928.3725	247.91393
928.678	260.20174
928.9834	226.26398
929.2888	226.84911
929.5942	269.56389
929.8994	248.49907
930.2047	285.3625
930.5098	258.44634
930.815	267.22335
931.12	264.88282
931.425	260.20174
931.73	293.55438
932.0349	263.12741
932.3397	303.50165
932.6445	285.3625
932.9493	254.3504
933.254	254.93554
933.5586	309.35299
933.8632	246.15853
934.1677	255.52067
934.4722	255.52067
934.7766	245.5734
935.0809	267.22335
935.3852	254.93554
935.6895	284.19223
935.9937	282.43683
936.2978	247.3288
936.6019	252.595
936.906	260.78688
937.2099	268.97875
937.5139	254.3504
937.8177	218.0721
938.1216	289.45844
938.4253	282.43683
938.729	257.27607
939.0327	264.29768
939.3363	257.27607
939.6398	273.65982
939.9433	242.64773
940.2468	288.87331
940.5501	267.22335
940.8535	268.39362
941.1568	238.55179
941.46	266.63822
941.7631	273.65982
942.0663	246.15853
942.3693	247.3288
942.6723	260.20174
942.9753	276.58549
943.2782	271.90442
943.581	271.90442
943.8838	263.12741
944.1865	261.95715
944.4892	257.27607
944.7918	271.31929
945.0944	252.595
945.3969	269.56389
945.6994	264.88282
946.0018	291.21384
946.3041	257.86121
946.6064	249.0842
946.9087	243.23286
947.2109	263.12741
947.513	273.65982
947.8151	242.64773
948.1171	277.75576
948.4191	257.27607
948.721	252.00987
949.0229	271.90442
949.3247	271.90442
949.6264	285.94764
949.9281	275.41523
950.2298	267.80848
950.5314	259.61661
950.8329	253.18014
951.1344	264.29768
951.4358	271.31929
951.7372	267.22335
952.0385	263.12741
952.3397	276.00036
952.641	244.40313
952.9421	262.54228
953.2432	285.3625
953.5442	247.91393
953.8452	252.00987
954.1462	243.81799
954.4471	256.69094
954.7479	270.73415
955.0486	224.50857
955.3494	244.98826
955.65	245.5734
955.9506	294.13951
956.2512	276.58549
956.5517	271.90442
956.8521	290.62871
957.1525	281.26657
957.4528	283.6071
957.7531	294.13951
958.0534	280.68143
958.3535	266.05308
958.6536	252.595
958.9537	266.63822
959.2537	252.00987
959.5537	247.3288
959.8535	263.71255
960.1534	242.64773
960.4532	266.63822
960.7529	259.61661
961.0526	242.64773
961.3522	237.38152
961.6518	270.14902
961.9513	301.16112
962.2507	270.14902
962.5501	250.8396
962.8495	260.78688
963.1488	277.17063
963.448	289.45844
963.7472	246.15853
964.0463	251.42473
964.3454	271.90442
964.6444	260.78688
964.9434	274.83009
965.2423	271.90442
965.5412	267.22335
965.84	250.25447
966.1387	256.10581
966.4374	261.37201
966.736	254.93554
967.0346	280.68143
967.3331	260.20174
967.6316	295.30978
967.93	280.0963
968.2284	279.51116
968.5267	254.3504
968.8249	282.43683
969.1231	262.54228
969.4213	250.25447
969.7194	241.47746
970.0174	246.74366
970.3154	248.49907
970.6133	243.81799
970.9111	257.27607
971.2089	235.62612
971.5067	268.39362
971.8044	289.45844
972.102	247.91393
972.3996	235.62612
972.6972	240.89232
972.9947	252.595
973.2921	238.55179
973.5894	261.37201
973.8868	284.77737
974.184	266.05308
974.4812	291.79898
974.7784	254.93554
975.0755	272.48956
975.3725	270.14902
975.6695	256.69094
975.9664	244.40313
976.2633	247.3288
976.5601	268.97875
976.8569	285.3625
977.1536	260.20174
977.4502	266.05308
977.7468	228.01938
978.0434	276.00036
978.3399	278.3409
978.6363	260.20174
978.9327	263.12741
979.229	259.03148
979.5253	250.8396
979.8215	251.42473
980.1176	277.75576
980.4137	293.55438
980.7098	259.03148
981.0058	240.89232
981.3017	265.46795
981.5976	246.15853
981.8934	253.18014
982.1892	267.22335
982.4849	223.33831
982.7805	261.95715
983.0761	273.07469
983.3717	237.96665
983.6672	295.30978
983.9626	290.04357
984.258	249.66933
984.5533	235.62612
984.8486	282.43683
985.1438	242.64773
985.439	260.78688
985.7341	264.29768
986.0291	242.64773
986.3241	253.18014
986.619	270.14902
986.9139	252.00987
987.2087	271.31929
987.5035	249.66933
987.7982	275.41523
988.0929	274.24496
988.3875	275.41523
988.6821	253.76527
988.9765	247.3288
989.271	260.20174
989.5654	255.52067
989.8597	253.76527
990.154	251.42473
990.4482	281.26657
990.7423	262.54228
991.0365	294.13951
991.3305	256.69094
991.6245	281.8517
991.9184	275.41523
992.2123	261.37201
992.5061	256.10581
992.7999	273.07469
993.0936	263.71255
993.3873	222.16804
993.6809	252.00987
993.9745	255.52067
994.2679	281.8517
994.5614	237.38152
994.8548	279.51116
995.1481	263.12741
995.4414	277.75576
995.7346	233.28558
996.0277	264.88282
996.3208	251.42473
996.6139	255.52067
996.9069	236.79639
997.1998	254.93554
997.4927	278.92603
997.7855	242.64773
998.0783	239.13692
998.371	253.76527
998.6637	228.01938
998.9563	266.05308
999.2488	229.77478
999.5413	278.3409
999.8338	264.29768
1000.1261	226.84911
1000.4185	254.3504
1000.7107	276.58549
1001.0029	296.48005
1001.2951	271.90442
1001.5872	274.83009
1001.8792	228.01938
1002.1712	226.84911
1002.4632	248.49907
1002.755	257.86121
1003.0469	264.88282
1003.3386	266.63822
1003.6303	245.5734
1003.922	250.8396
1004.2136	255.52067
1004.5051	273.07469
1004.7966	263.12741
1005.0881	283.02197
1005.3794	243.81799
1005.6708	241.47746
1005.962	260.78688
1006.2532	260.20174
1006.5444	271.31929
1006.8355	259.61661
1007.1265	257.27607
1007.4175	272.48956
1007.7084	253.76527
1007.9993	226.26398
1008.2901	294.13951
1008.5809	260.78688
1008.8716	244.98826
1009.1622	267.80848
1009.4528	261.37201
1009.7434	257.27607
1010.0338	243.81799
1010.3243	238.55179
1010.6146	243.81799
1010.9049	222.75317
1011.1952	253.18014
1011.4854	260.20174
1011.7755	284.19223
1012.0656	252.00987
1012.3557	256.69094
1012.6456	243.23286
1012.9355	275.41523
1013.2254	260.78688
1013.5152	247.91393
1013.805	263.71255
1014.0947	267.22335
1014.3843	254.93554
1014.6739	257.27607
1014.9634	241.47746
1015.2529	253.18014
1015.5423	256.10581
1015.8317	256.69094
1016.121	259.03148
1016.4102	261.37201
1016.6994	279.51116
1016.9885	259.03148
1017.2776	218.0721
1017.5666	255.52067
1017.8556	275.41523
1018.1445	281.26657
1018.4333	264.88282
1018.7221	267.22335
1019.0109	277.75576
1019.2996	275.41523
1019.5882	280.0963
1019.8768	266.63822
1020.1653	232.11532
1020.4537	270.14902
1020.7421	244.98826
1021.0305	245.5734
1021.3188	249.0842
1021.607	251.42473
1021.8952	273.07469
1022.1833	267.80848
1022.4714	240.30719
1022.7594	235.62612
1023.0473	250.8396
1023.3352	290.04357
1023.6231	311.1084
1023.9108	244.40313
1024.1986	272.48956
1024.4862	271.90442
1024.7738	294.72465
1025.0614	257.86121
1025.3489	273.65982
1025.6363	272.48956
1025.9237	249.66933
1026.2111	253.76527
1026.4983	250.8396
1026.7855	253.76527
1027.0727	282.43683
1027.3598	248.49907
1027.6469	284.19223
1027.9339	249.66933
1028.2208	247.91393
1028.5077	266.05308
1028.7945	271.90442
1029.0813	280.0963
1029.368	246.15853
1029.6546	252.00987
1029.9412	261.95715
1030.2278	245.5734
1030.5142	253.76527
1030.8007	246.15853
1031.087	256.69094
1031.3733	280.0963
1031.6596	263.12741
1031.9458	276.58549
1032.232	241.47746
1032.518	240.30719
1032.8041	240.30719
1033.09	240.30719
