Theoretical Spectrum of Semrock Di03-R785 Optical Filter
The spectrum described by the following ASCII data represents a typical optical filter design for this product.
However, note that from time to time Semrock makes minor modifications to its optical filter designs for purposes such as improved
manufacturability that do not affect the ability for the filter to meet its stated specifications.

Wavelength  Transmission
383.2	0.0828589646872214
383.4	0.0825369277189212
383.6	0.0824468354757409
383.8	0.0826423270763923
384	0.0829065047412578
384.2	0.0830010721178566
384.4	0.082945941393719
384.6	0.0829563418884246
384.8	0.0831415041428406
385	0.0834062645794898
385.2	0.0835748011684986
385.4	0.0835265875647321
385.6	0.0832773521427154
385.8	0.083003706215026
386	0.0829085870980334
386.2	0.083009823147558
386.4	0.0831318166739852
386.6	0.0831034262175194
386.8	0.0829138474822295
387	0.0827011666799944
387.2	0.0826644925625527
387.4	0.0829305434032293
387.6	0.0833820143970179
387.8	0.0836714322757942
388	0.0835169190458635
388.2	0.0829828751742592
388.4	0.0824363532758132
388.6	0.0822804578275342
388.8	0.0827176850384413
389	0.0835783616674196
389.2	0.0843078487656351
389.4	0.0843193839815457
389.6	0.0835178881219781
389.8	0.0824175535693529
390	0.0817268259294081
390.2	0.0818950211238786
390.4	0.0828888595167357
390.6	0.0841222268371686
390.8	0.0846994339431811
391	0.08409088966455
391.2	0.0826354225791938
391.4	0.0812276102113102
391.6	0.0806529195147905
391.8	0.0812528649214543
392	0.0827578663155141
392.2	0.084210002992882
392.4	0.0844537524821108
392.6	0.083093303767954
392.8	0.0808871120815877
393	0.0791771795848201
393.2	0.0790415477780321
393.4	0.0806950822513271
393.6	0.0833123748586908
393.8	0.0853944558130379
394	0.0858111568745136
394.2	0.0848017425195013
394.4	0.0836892986001667
394.6	0.0836562844565267
394.8	0.0848627260022138
395	0.0863269220339748
395.2	0.0866681472064226
395.4	0.0855314457793604
395.6	0.0841671831319561
395.8	0.0841020650901815
396	0.0848559874410503
396.2	0.0817982455033551
396.4	0.0689740767161133
396.6	0.0496745827378878
396.8	0.0330673909707107
397	0.0222095873312145
397.2	0.0156635296204933
397.4	0.0116171860834693
397.6	0.00888962830724527
397.8	0.00683902319584238
398	0.00519260262973165
398.2	0.00388943390849085
398.4	0.00292202056611821
398.6	0.00225240895060766
398.8	0.00181662356598008
399	0.00155312063325804
399.2	0.00141718834042841
399.4	0.00138146172549805
399.6	0.00142915056834194
399.8	0.00153977620881157
400	0.00166466558919976
400.2	0.00171469935961655
400.4	0.00162219855799064
400.6	0.00142700120027663
400.8	0.00122645446472468
401	0.0010810924613024
401.2	0.00100656916036593
401.4	0.00100108894392018
401.6	0.00105916806556127
401.8	0.00116667292876084
402	0.00128231233444293
402.2	0.00133637289093231
402.4	0.00129068281187882
402.6	0.00118872506916217
402.8	0.00110563294615072
403	0.00109436403546335
403.2	0.0011939671985008
403.4	0.00144317776952833
403.6	0.00184256780476712
403.8	0.00233402386696287
404	0.00243094386828103
404.2	0.00184086470959561
404.4	0.0012450968155058
404.6	0.000939528447144101
404.8	0.0010253636597784
405	0.0119397813313583
405.2	0.00164993260262829
405.4	0.000936960621372594
405.6	0.00101198536345871
405.8	0.0012949819149031
406	0.00178644277099373
406.2	0.00251443582854351
406.4	0.00263228195819876
406.6	0.00209046538705551
406.8	0.00163487694244998
407	0.00143698723524958
407.2	0.00146868769232835
407.4	0.00176210520717906
407.6	0.00249604093607555
407.8	0.00415846484394668
408	0.00746523373599542
408.2	0.0106665099926851
408.4	0.0102267478387782
408.6	0.00913832908268598
408.8	0.00960337351464384
409	0.0117268892796584
409.2	0.0128676723204206
409.4	0.00986379393371496
409.6	0.00695886938823069
409.8	0.00629332365655234
410	0.00860269939122991
410.2	0.0103316471670264
410.4	0.00247174782259604
410.6	0.000614268227872854
410.8	0.000218483306014846
411	9.95310001924376e-05
411.2	5.42856863931964e-05
411.4	3.42346538549897e-05
411.6	2.45558003038449e-05
411.8	1.99572378374873e-05
412	1.85229782588496e-05
412.2	2.0057872594804e-05
412.4	2.62891474175335e-05
412.6	4.13111219849125e-05
412.8	4.6192816256069e-05
413	1.89316703522038e-05
413.2	6.69029237435084e-06
413.4	2.85059206935259e-06
413.6	1.42949095126153e-06
413.8	8.08986791712738e-07
414	5.02118678237296e-07
414.2	3.35518392300199e-07
414.4	2.38384879917805e-07
414.6	1.78545193393657e-07
414.8	1.40099603270284e-07
415	1.14647782766915e-07
415.2	1e-07
415.4	1e-07
415.6	1e-07
415.8	1e-07
416	1e-07
416.2	1e-07
416.4	1e-07
416.6	1e-07
416.8	1e-07
417	1e-07
417.2	1.14825184325746e-07
417.4	1.3833317758257e-07
417.6	1.72299871611731e-07
417.8	2.22274837156003e-07
418	2.97694650651516e-07
418.2	4.15229258726665e-07
418.4	6.05702544445623e-07
418.6	9.29313313430193e-07
418.8	1.51171186732514e-06
419	2.63786859954086e-06
419.2	5.02763252170092e-06
419.4	1.07889337398719e-05
419.6	2.76115292233902e-05
419.8	9.62564229978832e-05
420	0.000712309143502828
420.2	0.0046931670138523
420.4	0.000639189590485884
420.6	0.000343116074309569
420.8	0.000292813246357008
421	0.00032214611575187
421.2	0.000426424710168659
421.4	0.000664630777063006
421.6	0.00122537892114391
421.8	0.00275115512650894
422	0.00798996884535533
422.2	0.0315353872537626
422.4	0.0859069047631453
422.6	0.0659682197295365
422.8	0.0538946851282628
423	0.0589772833106437
423.2	0.0723475720290647
423.4	0.0775419727342681
423.6	0.0678049186592076
423.8	0.0575531936058043
424	0.0547021630411511
424.2	0.0602237122152176
424.4	0.0735766251044247
424.6	0.085973534865847
424.8	0.0789998083295486
425	0.0592587509844625
425.2	0.0443361339398377
425.4	0.0372155436163666
425.6	0.036961414489492
425.8	0.0456610829116602
426	0.0569376702470677
426.2	0.0722944874283021
426.4	0.0861169081617586
426.6	0.0731390427472387
426.8	0.0534808692728271
427	0.0446505946811949
427.2	0.0335891941875554
427.4	0.0265771789628194
427.6	0.0254449809548146
427.8	0.0287412169049786
428	0.0372441917132311
428.2	0.0519074677779916
428.4	0.0661111789042777
428.6	0.0646773981305478
428.8	0.0441088398915394
429	0.0290368787153822
429.2	0.0219166037907339
429.4	0.0190411862945255
429.6	0.0188561415115668
429.8	0.0211479556847437
430	0.0266919499477023
430.2	0.0369571354940756
430.4	0.0484808316699618
430.6	0.0445838183878706
430.8	0.0329342513029307
431	0.0243113375872225
431.2	0.0193879439935037
431.4	0.0171853980472751
431.6	0.0171161918602403
431.8	0.0192889328876274
432	0.0245839885034197
432.2	0.0335531412735577
432.4	0.0417824090605489
432.6	0.0465124921976301
432.8	0.047046591686267
433	0.039845276244821
433.2	0.0310788452762497
433.4	0.0253265095177974
433.6	0.0228094564467243
433.8	0.0231356102495514
434	0.0266984761615385
434.2	0.0352563361827488
434.4	0.0510401079281456
434.6	0.0662925233444748
434.8	0.0693258325002358
435	0.0636294657007072
435.2	0.0520685892554844
435.4	0.0420200582183324
435.6	0.0366910042177724
435.8	0.0362243640606593
436	0.0414006416236856
436.2	0.0551956716592041
436.4	0.0780708030386823
436.6	0.0875496669846202
436.8	0.0803005616528661
437	0.0735402364699913
437.2	0.0646793695704897
437.4	0.0556253548424724
437.6	0.05088209274223
437.8	0.0527762115696555
438	0.0630313645714062
438.2	0.0776917671787097
438.4	0.0781634674498748
438.6	0.0700140624238856
438.8	0.0711369108637988
439	0.0810238222474892
439.2	0.0887859408174066
439.4	0.0848486534616786
439.6	0.0765330878290538
439.8	0.0751485051151262
440	0.0846738925785785
440.2	0.0901314615483442
440.4	0.0769288721913704
440.6	0.0691006012373596
440.8	0.0732822124650694
441	0.0848774167399199
441.2	0.0934344743021938
441.4	0.0883967941235711
441.6	0.0757257996916807
441.8	0.0666106918063258
442	0.062626247787904
442.2	0.0572449480922514
442.4	0.0506437275470838
442.6	0.0488875575725062
442.8	0.0532582070725437
443	0.0630308308721034
443.2	0.0743913360804033
443.4	0.0778158613555133
443.6	0.0688242813948265
443.8	0.0561974458656666
444	0.0475190596103718
444.2	0.0435171464505456
444.4	0.0406758303352222
444.6	0.0373905469204257
444.8	0.0364853390089616
445	0.0390275616905778
445.2	0.0443278773067003
445.4	0.0498997213839947
445.6	0.0511661791049016
445.8	0.0461643782627721
446	0.0386768961187944
446.2	0.032700165757788
446.4	0.0293632546687615
446.6	0.0278306101728811
446.8	0.0266460971255779
447	0.0260519673623695
447.2	0.0271623109639909
447.4	0.0302328047097072
447.6	0.0345180243285991
447.8	0.0377709293582637
448	0.0372013510289366
448.2	0.0329730496570872
448.4	0.0280209095129387
448.6	0.0244596914012854
448.8	0.0226997601601634
449	0.0219667250344115
449.2	0.0212719339541738
449.4	0.0210672400429647
449.6	0.0222656928203597
449.8	0.0251630117204855
450	0.0294203843521146
450.2	0.0334938324739284
450.4	0.0347165761227038
450.6	0.0321515271253456
450.8	0.0280320360846662
451	0.0247820651545685
451.2	0.0232599468039074
451.4	0.0228339298210192
451.6	0.0221367736371061
451.8	0.0214790416855872
452	0.0220860100102066
452.2	0.0244303662560553
452.4	0.0284622056461224
452.6	0.0333777961978942
452.8	0.0370312916535652
453	0.0372092547112994
453.2	0.0345136873251774
453.4	0.0316163034121503
453.6	0.0302106355057143
453.8	0.0296101678000374
454	0.0281057520280615
454.2	0.0266394398855083
454.4	0.0268366400521105
454.6	0.0292086743879777
454.8	0.0338872557713552
455	0.040615918835347
455.2	0.0478442796697299
455.4	0.0525104293957998
455.6	0.0530090447408529
455.8	0.0513480950020973
456	0.0487446975891331
456.2	0.0439008960388697
456.4	0.0391306201116776
456.6	0.0370086947542848
456.8	0.0379025563344006
457	0.0418241452378588
457.2	0.0489618240252851
457.4	0.059050136429841
457.6	0.0698094411943233
457.8	0.0763030723673254
458	0.0749634536009747
458.2	0.0671485790860474
458.4	0.0571862427498203
458.6	0.049245577880465
458.8	0.0446603619420715
459	0.043223172734383
459.2	0.0446694755334777
459.4	0.0490066641660313
459.6	0.0563006993967816
459.8	0.0659352570293627
460	0.0753376457940581
460.2	0.0799841401034629
460.4	0.0772647007670738
460.6	0.0693366438774334
460.8	0.0601862069311781
461	0.0527490462386401
461.2	0.0481491803721437
461.4	0.0464167745976904
461.6	0.0473987278002625
461.8	0.0510816357369119
462	0.0574786514294314
462.2	0.0660947384019445
462.4	0.0749598703531195
462.6	0.0803373706808301
462.8	0.0792821739183022
463	0.0727845786245591
463.2	0.0642466420512116
463.4	0.0565331820118985
463.6	0.0511267395306228
463.8	0.0483843279280159
464	0.0482418127880837
464.2	0.0506681061732155
464.4	0.0557361760335159
464.6	0.063374327094772
464.8	0.0727102995405259
465	0.0812213013211467
465.2	0.0851839714971234
465.4	0.0826793493816444
465.6	0.0755121984860343
465.8	0.0670325571564625
466	0.0598032317292635
466.2	0.0549958725501971
466.4	0.0528271159478608
466.6	0.0532308946025439
466.8	0.05618505203789
467	0.0617098407031782
467.2	0.0695896197921328
467.4	0.0787867025542245
467.6	0.0868741588818441
467.8	0.0906880708184268
468	0.0887253029911279
468.2	0.0824963981929743
468.4	0.0749389310057372
468.6	0.0684338281520245
468.8	0.0641509592961126
469	0.0624115294984009
469.2	0.0632193042797456
469.4	0.0665004514955021
469.6	0.0720427627192032
469.8	0.0791854039983
470	0.0863997935392763
470.2	0.0913121254531584
470.4	0.091881272574433
470.6	0.0880186752554722
470.8	0.0815948285586273
471	0.0749111694919486
471.2	0.0695662948227143
471.4	0.0663124655150855
471.6	0.0653836078564306
471.8	0.0668033292331643
472	0.0704870987108002
472.2	0.0761216386476338
472.4	0.0828506812583049
472.6	0.0889696647531447
472.8	0.0922119257422729
473	0.0910529156208273
473.2	0.0859544332352163
473.4	0.0789158146667792
473.6	0.071997920833078
473.8	0.0665036252880223
474	0.0630062108854307
474.2	0.061666526107333
474.4	0.0624959315228648
474.6	0.0654626986507769
474.8	0.070435680538628
475	0.0769643288927511
475.2	0.0839489999032868
475.4	0.0895103596579571
475.6	0.0916277679973132
475.8	0.0894904694358519
476	0.0841451202787812
476.2	0.0775839044765583
476.4	0.0715122949316658
476.6	0.0669232332148264
476.8	0.0642450917475055
477	0.0636012036132781
477.2	0.0649943267960036
477.4	0.0683609482628572
477.6	0.0734871313236612
477.8	0.0797974030658358
478	0.0861160270977022
478.2	0.0907165243423344
478.4	0.0920281961283254
478.6	0.089678743542108
478.8	0.084754372731112
479	0.0789601204358677
479.2	0.0737087704707207
479.4	0.0698420938116668
479.6	0.0677569875385127
479.8	0.0675934228200451
480	0.0693556799491178
480.2	0.0729223222180448
480.4	0.0779269452081868
480.6	0.0835383695007559
480.8	0.0883117174977508
481	0.0904855590808057
481.2	0.088911531754162
481.4	0.0839036429508614
481.6	0.0769853765509625
481.8	0.06983697349134
482	0.063586824844904
482.2	0.0587702587518878
482.4	0.0555488765618873
482.6	0.0539012726063332
482.8	0.0537366004067041
483	0.0549358283690422
483.2	0.0573279767836865
483.4	0.0606129457320278
483.6	0.0642612696807801
483.8	0.0674743508917585
484	0.0693390452788125
484.2	0.0692152029030158
484.4	0.0671051779551583
484.6	0.0636410241564033
484.8	0.0596992544394093
485	0.0560189018409457
485.2	0.0530674501254785
485.4	0.0510923639074885
485.6	0.0502092571251062
485.8	0.0504612384553721
486	0.0518447277060396
486.2	0.0542999310780337
486.4	0.0576607839845282
486.6	0.0615718355976893
486.8	0.0654180748200611
