Wavelength	od	Transmission	
943	-1.933486415	85.79982758	
942	-1.932859736	85.67610931	
941	-1.932867239	85.67758942	
940	-1.933354322	85.77373505	
939	-1.934064063	85.91402435	
938	-1.933419138	85.78653717	
937	-1.933957567	85.89295959	
936	-1.933751446	85.85220337	
935	-1.935074101	86.11406708	
934	-1.934917626	86.08304596	
933	-1.934636282	86.02729797	
932	-1.934529696	86.00618744	
931	-1.935182823	86.13562775	
930	-1.934847028	86.06905365	
929	-1.935089145	86.11705017	
928	-1.935620937	86.2225647	
927	-1.935784304	86.25500488	
926	-1.935865197	86.27107239	
925	-1.935930215	86.28398895	
924	-1.93625984	86.34950256	
923	-1.936035805	86.30496979	
922	-1.936299707	86.3574295	
921	-1.936764944	86.44998932	
920	-1.936495189	86.3963089	
919	-1.93628317	86.35414124	
918	-1.937385634	86.57363129	
917	-1.936660528	86.42920685	
916	-1.937385405	86.57358551	
915	-1.937167234	86.53010559	
914	-1.937811935	86.65865326	
913	-1.938217841	86.73968506	
912	-1.937687309	86.63378906	
911	-1.938114461	86.71903992	
910	-1.938177615	86.73165131	
909	-1.938156794	86.72749329	
908	-1.937523585	86.60113525	
907	-1.937961027	86.6884079	
906	-1.938296028	86.75530243	
905	-1.93833399	86.76288605	
904	-1.938161761	86.72848511	
903	-1.938256688	86.74744415	
902	-1.938111901	86.71852875	
901	-1.937881441	86.6725235	
900	-1.938438425	86.78375244	
899	-1.937955714	86.68734741	
898	-1.937572671	86.61092377	
897	-1.937426661	86.58181	
896	-1.937083826	86.51348877	
895	-1.937342269	86.56498718	
894	-1.937708191	86.63795471	
893	-1.937487848	86.5940094	
892	-1.937210272	86.53868103	
891	-1.936691809	86.43543243	
890	-1.936641819	86.4254837	
889	-1.936392817	86.37594604	
888	-1.935672812	86.23286438	
887	-1.936274114	86.3523407	
886	-1.935463736	86.19136047	
885	-1.935525355	86.20359039	
884	-1.934634395	86.02692413	
883	-1.934511204	86.00252533	
882	-1.934315521	85.96378326	
881	-1.933966131	85.89465332	
880	-1.93414678	85.9303894	
879	-1.933735853	85.84912109	
878	-1.933414001	85.78552246	
877	-1.933013669	85.70648193	
876	-1.933135237	85.73047638	
875	-1.932787024	85.66176605	
874	-1.932138106	85.53386688	
873	-1.931609593	85.42984009	
872	-1.931942785	85.4954071	
871	-1.931061913	85.32217407	
870	-1.930959146	85.30198669	
869	-1.930871041	85.28468323	
868	-1.93069155	85.24944305	
867	-1.930351563	85.18273163	
866	-1.930235633	85.15999603	
865	-1.93013878	85.14100647	
864	-1.930473723	85.20669556	
863	-1.930214077	85.15576935	
862	-1.930226411	85.15818787	
861	-1.930598026	85.23108673	
860	-1.930295313	85.17169952	
859	-1.930589551	85.22942352	
858	-1.930456418	85.20330048	
857	-1.930440979	85.20027161	
856	-1.930706864	85.25244904	
855	-1.931548658	85.41785431	
854	-1.931177895	85.34496307	
853	-1.931401384	85.38889313	
852	-1.931830961	85.4733963	
851	-1.932032726	85.51311493	
850	-1.932915152	85.68704224	
849	-1.933092837	85.72210693	
848	-1.933996913	85.90074158	
847	-1.933989546	85.89928436	
846	-1.93498471	86.09634399	
845	-1.935318015	86.16244507	
844	-1.935332051	86.1652298	
843	-1.935723683	86.2429657	
842	-1.936384263	86.37424469	
841	-1.937422757	86.5810318	
840	-1.937668262	86.62998962	
839	-1.938003795	86.69694519	
838	-1.938314971	86.75908661	
837	-1.939399344	86.97598267	
836	-1.93976841	87.04992676	
835	-1.94008559	87.11352539	
834	-1.940790043	87.25494385	
833	-1.940959412	87.28897858	
832	-1.941336674	87.36483765	
831	-1.942146058	87.52780914	
830	-1.942406917	87.58039856	
829	-1.942801144	87.659935	
828	-1.94276153	87.65193939	
827	-1.94391703	87.8854599	
826	-1.943609919	87.82333374	
825	-1.943709773	87.84352875	
824	-1.943604335	87.82220459	
823	-1.943751225	87.85191345	
822	-1.943808172	87.86343384	
821	-1.943750848	87.85183716	
820	-1.943800517	87.86188507	
819	-1.943767518	87.85520935	
818	-1.943623802	87.82614136	
817	-1.94379486	87.86074066	
816	-1.94329991	87.76066589	
815	-1.942281294	87.55506897	
814	-1.94209601	87.51772308	
813	-1.941913412	87.48093414	
812	-1.941740929	87.44619751	
811	-1.940876046	87.27222443	
810	-1.940788297	87.2545929	
809	-1.940284469	87.15342712	
808	-1.939384106	86.97293091	
807	-1.93931103	86.95829773	
806	-1.938359194	86.76792145	
805	-1.937773699	86.65102386	
804	-1.937407832	86.57805634	
803	-1.936678775	86.43283844	
802	-1.936739647	86.44495392	
801	-1.935896612	86.27731323	
800	-1.935547878	86.20806122	
799	-1.939809631	87.05818939	
798	-1.939586544	87.01348114	
797	-1.939497201	86.99558258	
796	-1.938848666	86.86576843	
795	-1.938484964	86.79305267	
794	-1.938256764	86.74745941	
793	-1.938424183	86.78090668	
792	-1.937532155	86.60284424	
791	-1.937544972	86.60540009	
790	-1.937414682	86.579422	
789	-1.937214024	86.53942871	
788	-1.937033804	86.50352478	
787	-1.937013924	86.49956512	
786	-1.937676294	86.6315918	
785	-1.937088	86.51432037	
784	-1.937212109	86.53904724	
783	-1.937473461	86.59114075	
782	-1.937683294	86.63298798	
781	-1.937995463	86.69528198	
780	-1.937955255	86.68725586	
779	-1.938272234	86.75054932	
778	-1.938094898	86.71513367	
777	-1.9386982	86.8356781	
776	-1.939063821	86.90881348	
775	-1.939209015	86.93787384	
774	-1.938977383	86.89151764	
773	-1.939256005	86.94728088	
772	-1.93975878	87.04799652	
771	-1.939746219	87.04547882	
770	-1.939699129	87.03604126	
769	-1.939884335	87.07316589	
768	-1.94006486	87.10936737	
767	-1.939825615	87.06139374	
766	-1.940183025	87.1330719	
765	-1.939990338	87.09442139	
764	-1.939927181	87.08175659	
763	-1.939601813	87.01654053	
762	-1.939255509	86.9471817	
761	-1.939354846	86.96707153	
760	-1.938933261	86.88269043	
759	-1.938518481	86.79975128	
758	-1.938489965	86.79405212	
757	-1.937800465	86.65636444	
756	-1.937623548	86.62107086	
755	-1.937191357	86.53491211	
754	-1.936629474	86.42302704	
753	-1.936131275	86.32394409	
752	-1.935487723	86.19612122	
751	-1.935096725	86.11855316	
750	-1.934791473	86.05804443	
749	-1.934548381	86.0098877	
748	-1.934123952	85.9258728	
747	-1.933485334	85.79961395	
746	-1.933367031	85.77624512	
745	-1.933086691	85.72089386	
744	-1.932804313	85.66517639	
743	-1.932759754	85.65638733	
742	-1.932303912	85.56652832	
741	-1.932398231	85.58511353	
740	-1.93244128	85.59359741	
739	-1.932289468	85.56368256	
738	-1.932538317	85.6127243	
737	-1.932723158	85.64916992	
736	-1.932770739	85.65855408	
735	-1.933037019	85.71109009	
734	-1.933496069	85.80173492	
733	-1.933839509	85.86961365	
732	-1.934043853	85.91002655	
731	-1.934948148	86.08909607	
730	-1.935263943	86.15171814	
729	-1.935824368	86.26296234	
728	-1.936478275	86.39294434	
727	-1.936794647	86.4559021	
726	-1.937593902	86.61515808	
725	-1.937856707	86.66758728	
724	-1.938561194	86.80828857	
723	-1.938887724	86.87358093	
722	-1.93935496	86.96709442	
721	-1.940082471	87.11289978	
720	-1.94028215	87.15296173	
719	-1.940709341	87.23873138	
718	-1.941312022	87.35987854	
717	-1.941207706	87.33889771	
716	-1.94146822	87.39130402	
715	-1.941837805	87.46570587	
714	-1.941941288	87.48654938	
713	-1.942071287	87.51274109	
712	-1.942097108	87.51794434	
711	-1.942363483	87.57164001	
710	-1.942244849	87.54772186	
709	-1.942280689	87.5549469	
708	-1.942018277	87.50205994	
707	-1.942174562	87.53355408	
706	-1.942240989	87.54694366	
705	-1.942229067	87.54454041	
704	-1.941997299	87.49783325	
703	-1.942129098	87.52439117	
702	-1.942118536	87.52226257	
701	-1.942321256	87.56312561	
700	-1.942438771	87.58682251	
699	-1.942692574	87.63802338	
698	-1.942875487	87.67494202	
697	-1.943100707	87.72042084	
696	-1.94368318	87.83815002	
695	-1.943992652	87.90076447	
694	-1.944563165	88.01631165	
693	-1.944928397	88.09036255	
692	-1.945709533	88.24894714	
691	-1.946504369	88.41060638	
690	-1.946701606	88.45076752	
689	-1.947491041	88.61169434	
688	-1.948207225	88.7579422	
687	-1.948799	88.87896729	
686	-1.949303179	88.98220825	
685	-1.95000735	89.12660217	
684	-1.950370894	89.20124054	
683	-1.950892027	89.30834198	
682	-1.951016408	89.33392334	
681	-1.95149657	89.43274689	
680	-1.951295162	89.39128113	
679	-1.95134353	89.40123749	
678	-1.951293494	89.39093781	
677	-1.950953943	89.32107544	
676	-1.95036536	89.20010376	
675	-1.949827156	89.08963013	
674	-1.948980031	88.91602325	
673	-1.948105113	88.73707581	
672	-1.947280994	88.56884766	
671	-1.946258823	88.36063385	
670	-1.945233112	88.15219116	
669	-1.944086125	87.91968536	
668	-1.942902621	87.68041992	
667	-1.941923638	87.48299408	
666	-1.940888764	87.27478027	
665	-1.939864661	87.0692215	
664	-1.938822079	86.86045074	
663	-1.938005553	86.69729614	
662	-1.937475719	86.59159088	
661	-1.937029552	86.50267792	
660	-1.936680769	86.43323517	
659	-1.936597919	86.41674805	
658	-1.936671607	86.43141174	
657	-1.937056862	86.50811768	
656	-1.937584109	86.61320496	
655	-1.938414447	86.77896118	
654	-1.939359342	86.9679718	
653	-1.940415574	87.17974091	
652	-1.941940151	87.4863205	
651	-1.943459131	87.79284668	
650	-1.944993878	88.10364532	
649	-1.946737079	88.45799255	
648	-1.948452419	88.80806732	
647	-1.950223848	89.1710434	
646	-1.951922241	89.52044678	
645	-1.953505536	89.84740448	
644	-1.955147781	90.18779755	
643	-1.956385771	90.44525146	
642	-1.95724312	90.62397766	
641	-1.958086447	90.80012512	
640	-1.958894813	90.96929169	
639	-1.958950683	90.98099518	
638	-1.958816605	90.95291138	
637	-1.958276379	90.83984375	
636	-1.957470952	90.67153168	
635	-1.956411597	90.45063019	
634	-1.95499176	90.15540314	
633	-1.95336154	89.81761932	
632	-1.951594258	89.4528656	
631	-1.94961846	89.04682922	
630	-1.947607054	88.63536835	
629	-1.94542206	88.19055176	
628	-1.943492304	87.79955292	
627	-1.941618866	87.42162323	
626	-1.939913978	87.07910919	
625	-1.938393943	86.7748642	
624	-1.937193846	86.53540802	
623	-1.936394505	86.37628174	
622	-1.935775776	86.25331116	
621	-1.935888855	86.27577209	
620	-1.936185315	86.33468628	
619	-1.937014001	86.49958038	
618	-1.938408491	86.777771	
617	-1.939951075	87.08654785	
616	-1.942021647	87.50273895	
615	-1.94445703	87.99480438	
614	-1.947031058	88.51789093	
613	-1.9496989	89.06332397	
612	-1.952628278	89.66609955	
611	-1.955567688	90.27503967	
610	-1.958171244	90.81785583	
609	-1.960708291	91.34994507	
608	-1.962818801	91.79495239	
607	-1.96458469	92.16896057	
606	-1.965731752	92.41271973	
605	-1.966337591	92.54172516	
604	-1.966215481	92.51570892	
603	-1.965623207	92.38962555	
602	-1.964164815	92.07989502	
601	-1.96205626	91.63391876	
600	-1.959394327	91.07398224	
599	-1.956237486	90.41437531	
598	-1.952333629	89.60528564	
597	-1.947990279	88.71361542	
596	-1.94359943	87.82121277	
595	-1.93921153	86.93837738	
594	-1.934747039	86.04924011	
593	-1.930662127	85.2436676	
592	-1.926597441	84.4495697	
591	-1.923403705	83.83081818	
590	-1.92042619	83.25804138	
589	-1.918284706	82.84851074	
588	-1.916825574	82.57062531	
587	-1.916123085	82.43717194	
586	-1.916171153	82.44629669	
585	-1.917202053	82.6422348	
584	-1.91884066	82.95463562	
583	-1.921135546	83.39414215	
582	-1.924406439	84.02459717	
581	-1.927872324	84.69783783	
580	-1.931841156	85.47540283	
579	-1.935997181	86.29729462	
578	-1.939904503	87.07720947	
577	-1.94410885	87.92428589	
576	-1.947751251	88.66480255	
575	-1.951040293	89.33883667	
574	-1.953593813	89.86566925	
573	-1.95535325	90.23047638	
572	-1.955894336	90.34296417	
571	-1.955545335	90.27039337	
570	-1.954310723	90.01413727	
569	-1.952087435	89.55450439	
568	-1.94895674	88.91125488	
567	-1.944855195	88.07551575	
566	-1.940259263	87.14836884	
565	-1.935217942	86.14259338	
564	-1.930066389	85.1268158	
563	-1.924900145	84.12017059	
562	-1.91988087	83.15356445	
561	-1.91558203	82.33453369	
560	-1.911673868	81.59693909	
559	-1.908718531	81.04356384	
558	-1.906653637	80.65914917	
557	-1.90552006	80.44889069	
556	-1.905557332	80.45579529	
555	-1.906775337	80.68175507	
554	-1.908755243	81.05041504	
553	-1.912186674	81.69334412	
552	-1.916374138	82.48484039	
551	-1.921303658	83.42642975	
550	-1.926652563	84.460289	
549	-1.932265187	85.55889893	
548	-1.938340673	86.76422119	
547	-1.944120419	87.92662811	
546	-1.949690641	89.06163025	
545	-1.954601608	90.07444763	
544	-1.958851504	90.96022034	
543	-1.962078786	91.63867188	
542	-1.964295274	92.1075592	
541	-1.965456016	92.35406494	
540	-1.965742078	92.41491699	
539	-1.965184735	92.29639435	
538	-1.963402726	91.91845703	
537	-1.961204999	91.45448303	
536	-1.958561558	90.89951324	
535	-1.9556907	90.3006134	
534	-1.95273081	89.68727112	
533	-1.950101062	89.14583588	
532	-1.947810105	88.67681885	
531	-1.946140761	88.33661652	
530	-1.945202627	88.14600372	
529	-1.94474311	88.05278778	
528	-1.944998203	88.10452271	
527	-1.94627056	88.36302185	
526	-1.947890694	88.69327545	
525	-1.950123696	89.15048218	
524	-1.952716919	89.68440247	
523	-1.95518371	90.19525909	
522	-1.958126111	90.80841827	
521	-1.960629139	91.33329773	
520	-1.963039578	91.84162903	
519	-1.964972445	92.25128937	
518	-1.966372893	92.54924774	
517	-1.966600531	92.59777069	
516	-1.966875148	92.65634155	
515	-1.965694211	92.40473175	
514	-1.964331282	92.11519623	
513	-1.962512276	91.73018646	
512	-1.959976404	91.19612885	
511	-1.95703858	90.58130646	
510	-1.954162649	89.98345184	
509	-1.950989739	89.32843781	
508	-1.947896559	88.69447327	
507	-1.944960105	88.09679413	
506	-1.942502207	87.599617	
505	-1.940361373	87.16886139	
504	-1.93845026	86.78611755	
503	-1.936912403	86.47934723	
502	-1.936002556	86.29836273	
501	-1.935467772	86.19216156	
500	-1.935350047	86.16880035	
499	-1.935411105	86.18091583	
498	-1.936156953	86.32904816	
497	-1.93697328	86.49147034	
496	-1.937984342	86.69306183	
495	-1.939491221	86.99438477	
494	-1.941222502	87.34187317	
493	-1.943082764	87.71679688	
492	-1.945165788	88.13852692	
491	-1.947266778	88.56594849	
490	-1.949514781	89.02557373	
489	-1.951773905	89.48987579	
488	-1.953754797	89.89898682	
487	-1.955369444	90.23384094	
486	-1.956852791	90.54256439	
485	-1.957419022	90.66069031	
484	-1.957464667	90.67021942	
483	-1.956514595	90.47208405	
482	-1.95474876	90.10497284	
481	-1.952268802	89.59191132	
480	-1.94887743	88.89501953	
479	-1.945235517	88.15267944	
478	-1.941591463	87.41610718	
477	-1.938415974	86.77926636	
476	-1.935760564	86.25028992	
475	-1.934273775	85.95552063	
474	-1.934259551	85.95270538	
473	-1.935915852	86.28113556	
472	-1.938738912	86.84381866	
471	-1.942670418	87.63355255	
470	-1.947265319	88.56565094	
469	-1.951811559	89.49763489	
468	-1.955603032	90.28238678	
467	-1.957608441	90.70024109	
466	-1.957631784	90.70511627	
465	-1.95537128	90.23422241	
464	-1.951263283	89.38471985	
463	-1.945360176	88.17798615	
462	-1.938120804	86.7203064	
461	-1.930229485	85.15879059	
460	-1.921814271	83.52457428	
459	-1.912476453	81.7478714	
458	-1.902509007	79.89305115	
457	-1.893071806	78.17570496	
456	-1.884756768	76.6931839	
455	-1.880754427	75.98964691	
454	-1.884903246	76.71905518	
453	-1.898442764	79.14851379	
452	-1.908694449	81.03907013	
451	-1.874669973	74.93245697	
450	-1.745161003	55.61103821	
449	-1.487430046	30.72062492	
448	-1.116438175	13.07489395	
447	-0.677241066	4.755991459	
446	-0.236469292	1.723730206	
445	0.182422177	0.65701884	
444	0.571494498	0.268228859	
443	0.934913488	0.116168	
442	1.27846852	0.052666139	
441	1.605321896	0.024812933	
440	1.912469231	0.012232938	
439	2.203249721	0.006262537	
438	2.478138753	0.003325533	
437	2.72697199	0.001875115	
436	2.950092299	0.00112178	
435	3.146368518	0.00071389	
434	3.288219309	0.000514969	
433	3.406168851	0.000392492	
432	3.49563974	0.000319419	
431	3.569238644	0.000269626	
430	3.617585748	0.000241221	
429	3.639137016	0.000229542	
428	3.651040787	0.000223336	
427	3.67019776	0.000213699	
426	3.701187445	0.000198981	
425	3.699739186	0.000199646	
424	3.712477457	0.000193875	
423	3.727317259	0.000187363	
422	3.713261674	0.000193526	
421	3.716284874	0.000192183	
420	3.759246784	0.000174082	
419	3.759763439	0.000173875	
418	3.746466598	0.000179281	
417	3.773636705	0.000168408	
416	3.782801754	0.000164891	
415	3.767908992	0.000170644	
414	3.761844811	0.000173043	
413	3.820145861	0.000151305	
412	3.815637652	0.000152884	
411	3.824432021	0.000149819	
410	3.822069048	0.000150637	
409	3.82952528	0.000148073	
408	3.847446246	0.000142087	
407	3.837426419	0.000145403	
406	3.846109545	0.000142525	
405	3.880095476	0.000131797	
404	3.904441576	0.000124612	
403	3.861881882	0.000137442	
402	3.874045794	0.000133645	
401	3.8851637	0.000130268	
400	3.912977	0.000122186	
399	3.945736691	0.000113309	
398	3.925399664	0.000118741	
397	3.934960095	0.000116156	
396	3.909799994	0.000123084	
395	3.900765048	0.000125671	
394	3.934695616	0.000116226	
393	3.955828977	0.000110706	
392	3.938396942	0.00011524	
391	3.927704122	0.000118113	
390	3.955930175	0.00011068	
389	3.998245261	0.000100405	
388	3.983149189	0.000103956	
387	3.965221763	0.000108337	
386	3.937908588	0.00011537	
385	3.925275857	0.000118775	
384	3.936506597	0.000115743	
383	3.953250741	0.000111365	
382	4.002764961	9.94E-05	
381	3.966728209	0.000107962	
380	3.945389045	0.000113399	
379	3.936488579	0.000115747	
378	3.943519357	0.000113889	
377	4.016438465	9.63E-05	
376	3.941367478	0.000114454	
375	3.940576582	0.000114663	
374	3.984773206	0.000103568	
373	3.967625341	0.000107739	
372	3.938427407	0.000115232	
371	4.011207911	9.75E-05	
370	3.953219105	0.000111373	
369	3.96763763	0.000107736	
368	3.941248475	0.000114486	
367	3.965341307	0.000108308	
366	3.982263184	0.000104169	
365	3.968235582	0.000107588	
364	3.933509522	0.000116544	
363	3.999657833	0.000100079	
362	3.888979115	0.000129128	
361	3.918719244	0.000120582	
360	4.0166827	9.62E-05	
359	3.898808458	0.000126238	
358	3.889143837	0.000129079	
357	3.945536421	0.000113361	
356	3.879143585	0.000132086	
355	3.895986012	0.000127062	
354	3.846445077	0.000142415	
353	3.917818523	0.000120832	
352	3.869358652	0.000135096	
351	3.853119328	0.000140243	
350	3.872489031	0.000134125	
349	3.892134541	0.000129721	
348	3.911208945	0.000122685	
347	4.001008592	9.98E-05	
346	3.911877268	0.000122496	
345	4.00116109	9.97E-05	
344	3.998681709	0.000100304	
343	3.874016712	0.000133654	
342	3.923853163	0.000119164	
341	3.943917383	0.000113784	
340	3.913222235	0.000122117	
339	3.910987549	0.000122747	
338	3.902577454	0.000125148	
337	3.939837053	0.000114858	
336	3.846483287	0.000142402	
335	3.828512842	0.000148418	
334	3.852553251	0.000140426	
333	3.853615354	0.000140083	
332	3.777111437	0.000167066	
331	3.879799718	0.000131886	
330	3.862764296	0.000137163	
329	3.782936495	0.00016484	
328	3.859629885	0.000138156	
327	3.78855756	0.000162721	
326	3.8384411	0.000145064	
325	3.756004325	0.000175386	
324	3.796067965	0.000159931	
323	3.794605259	0.00016047	
322	3.816401948	0.000152615	
321	3.837996956	0.000145212	
320	3.741543398	0.000181325	
319	3.740584624	0.000181725	
318	3.783821263	0.000164505	
317	3.729155573	0.000186571	
316	3.747863618	0.000178705	
315	3.744188321	0.000180224	
314	3.681038363	0.000208431	
313	3.723783069	0.000188893	
312	3.719900986	0.00019059	
311	3.701298018	0.000198931	
310	3.702072695	0.000198576	
309	3.704303376	0.000197559	
308	3.708564876	0.00019563	
307	3.723323913	0.000189093	
306	3.740074679	0.000181939	
305	3.696710187	0.000201043	
304	3.704430041	0.000197501	
303	3.723627555	0.000188961	
302	3.723361381	0.000189077	
301	3.690037217	0.000204156	
300	3.696604547	0.000201092	
299	3.701007175	0.000199064	
298	3.700258386	0.000199408	
297	3.729360623	0.000186483	
296	3.676856892	0.000210447	
295	3.662456256	0.000217542	
294	3.646386235	0.000225743	
293	3.682509447	0.000207726	
292	3.683400379	0.0002073	
291	3.628071346	0.000235466	
290	3.643738598	0.000227123	
289	3.64262145	0.000227708	
288	3.59730998	0.000252749	
287	3.657011171	0.000220287	
286	3.579129548	0.000263555	
285	3.622604163	0.000238449	
284	3.597395052	0.0002527	
283	3.574792678	0.0002662	
282	3.571241496	0.000268385	
281	3.572558764	0.000267572	
280	3.533723106	0.000292602	
279	3.562921902	0.000273576	
278	3.548795778	0.000282621	
277	3.523152923	0.000299811	
276	3.51110103	0.000308247	
275	3.515596785	0.000305073	
274	3.48255065	0.000329192	
273	3.473481777	0.000336138	
272	3.459216545	0.000347363	
271	3.456014064	0.000349934	
270	3.43442803	0.000367766	
269	3.437599954	0.00036509	
268	3.433810109	0.00036829	
267	3.38885903	0.000408452	
266	3.398307167	0.000399662	
265	3.400119592	0.000397998	
264	3.346320752	0.000450484	
263	3.351346666	0.000445301	
262	3.351343515	0.000445304	
261	3.341490248	0.000455522	
260	3.303067453	0.00049766	
259	3.300743403	0.00050033	
258	3.271916105	0.000534668	
257	3.268041606	0.000539459	
256	3.255812856	0.000554865	
255	3.238040646	0.000578042	
254	3.221184982	0.000600918	
253	3.212131983	0.000613576	
252	3.203176988	0.000626359	
251	3.189907812	0.000645791	
250	3.168492595	0.000678434	
249	3.153851521	0.000701695	
248	3.140549143	0.000723521	
247	3.135519664	0.000731948	
246	3.113101363	0.000770724	
245	3.119067531	0.000760208	
244	3.090960909	0.000811034	
243	3.085339739	0.0008216	
242	3.087531506	0.000817464	
241	3.064932506	0.000861128	
240	3.051441072	0.000888298	
239	3.042463466	0.000906852	
238	3.035286445	0.000921963	
237	3.022120695	0.000950341	
236	2.994319277	0.001013166	
235	3.002280738	0.000994762	
234	2.986547606	0.00103146	
233	2.968056072	0.001076326	
232	2.957550919	0.001102679	
231	2.95347114	0.001113086	
230	2.939877403	0.001148478	
229	2.925866095	0.001186134	
228	2.9171159	0.001210275	
227	2.902878511	0.001250609	
226	2.892271652	0.001281529	
225	2.883509486	0.001307647	
224	2.871444724	0.001344483	
223	2.842664702	0.001436598	
222	2.836109533	0.001458446	
221	2.826420793	0.001491349	
220	2.80795331	0.001556133	
219	2.794317015	0.001605769	
218	2.769957069	0.001698412	
217	2.759998879	0.001737805	
216	2.746623959	0.001792157	
215	2.733107854	0.001848809	
214	2.719558705	0.001907398	
213	2.69420359	0.002022071	
212	2.681713972	0.002081067	
211	2.659183268	0.00219188	
210	2.643301401	0.002273519	
209	2.630444085	0.002341833	
208	2.614577005	0.002428975	
207	2.594879506	0.002541678	
206	2.58161961	0.002620477	
205	2.567498912	0.00270708	
204	2.551815848	0.002806623	
203	2.541560596	0.002873687	
202	2.530152089	0.002950176	
201	2.51748505	0.003037491	
200	2.507313075	0.003109474	
